Date,Open,High,Low,Close,Adj Close,Volume
2013-06-07,1343.900024,1345.479980,1342.670044,1345.479980,1345.479980,0
2013-06-10,1335.250000,1337.790039,1334.650024,1337.790039,1337.790039,0
2013-06-11,1302.520020,1302.939941,1301.459961,1302.939941,1302.939941,0
2013-06-13,1282.459961,1287.579956,1279.550049,1287.510010,1287.510010,0
2013-06-14,1300.020020,1302.339966,1298.560059,1300.800049,1300.800049,0
2013-06-17,1325.089966,1325.489990,1323.439941,1323.479980,1323.479980,0
2013-06-18,1334.660034,1335.390015,1334.660034,1334.930054,1334.930054,0
2013-06-19,1323.550049,1325.640015,1319.209961,1323.959961,1323.959961,0
2013-06-20,1297.010010,1299.939941,1294.160034,1296.380005,1296.380005,0
2013-06-21,1298.410034,1300.010010,1297.459961,1299.109985,1299.109985,0
2013-06-24,1289.760010,1292.369995,1287.930054,1292.369995,1292.369995,0
2013-06-25,1297.589966,1302.130005,1297.489990,1302.130005,1302.130005,0
2013-06-26,1320.390015,1321.880005,1318.439941,1321.869995,1321.869995,0
2013-06-27,1314.680054,1314.680054,1313.160034,1313.489990,1313.489990,0
2013-06-28,1330.459961,1331.239990,1328.650024,1331.239990,1331.239990,0
2013-07-01,1334.439941,1336.709961,1334.439941,1335.750000,1335.750000,0
2013-07-02,1338.280029,1338.979980,1335.709961,1337.260010,1337.260010,0
2013-07-03,1333.400024,1336.390015,1333.400024,1336.229980,1336.229980,0
2013-07-04,1348.939941,1349.849976,1344.020020,1349.640015,1349.640015,0
2013-07-05,1343.250000,1344.979980,1343.250000,1344.979980,1344.979980,0
2013-07-08,1349.800049,1350.910034,1349.800049,1350.910034,1350.910034,0
2013-07-09,1345.479980,1346.170044,1345.479980,1346.170044,1346.170044,0
2013-07-10,1333.119995,1334.339966,1332.260010,1334.170044,1334.170044,0
2013-07-11,1368.109985,1368.959961,1367.069946,1367.069946,1367.069946,0
2013-07-12,1396.380005,1397.469971,1393.979980,1393.979980,1393.979980,0
2013-07-15,1403.430054,1403.930054,1399.839966,1401.680054,1401.680054,0
2013-07-16,1409.209961,1409.209961,1407.150024,1407.150024,1407.150024,0
2013-07-17,1431.300049,1432.810059,1431.300049,1431.540039,1431.540039,0
2013-07-18,1417.469971,1418.410034,1415.599976,1417.209961,1417.209961,0
2013-07-19,1421.670044,1424.219971,1421.670044,1424.219971,1424.219971,0
2013-07-22,1415.479980,1417.410034,1415.479980,1416.609985,1416.609985,0
2013-07-23,1418.329956,1418.599976,1418.329956,1418.500000,1418.500000,0
2013-07-24,1408.420044,1408.420044,1407.410034,1407.949951,1407.949951,0
2013-07-25,1401.939941,1402.449951,1400.699951,1401.619995,1401.619995,0
2013-07-26,1403.310059,1403.310059,1403.310059,1403.310059,1403.310059,0
2013-07-29,1398.239990,1401.709961,1398.239990,1401.709961,1401.709961,0
2013-07-30,1387.310059,1388.810059,1387.229980,1387.979980,1387.979980,0
2013-07-31,1376.310059,1378.170044,1375.930054,1377.599976,1377.599976,0
2013-08-01,1398.750000,1398.750000,1397.349976,1398.270020,1398.270020,0
2013-08-02,1391.790039,1393.219971,1391.790039,1393.219971,1393.219971,0
2013-08-05,1391.540039,1391.540039,1389.290039,1391.180054,1391.180054,0
2013-08-06,1364.310059,1366.079956,1362.829956,1366.079956,1366.079956,0
2013-08-07,1364.400024,1365.819946,1362.469971,1362.469971,1362.469971,0
2013-08-08,1360.819946,1362.959961,1359.979980,1362.959961,1362.959961,0
2013-08-09,1360.819946,1384.920044,1359.979980,1380.319946,1380.319946,0
2013-08-12,1387.900024,1387.900024,1387.430054,1387.680054,1387.680054,0
2013-08-13,1408.729980,1409.369995,1407.000000,1407.000000,1407.000000,0
2013-08-14,1424.170044,1424.170044,1423.839966,1423.839966,1423.839966,0
2013-08-15,1392.979980,1392.979980,1390.959961,1392.410034,1392.410034,0
2013-08-16,1380.560059,1382.400024,1380.560059,1382.400024,1382.400024,0
2013-08-19,1381.979980,1383.010010,1381.810059,1383.010010,1383.010010,0
2013-08-20,1376.819946,1379.469971,1376.819946,1379.109985,1379.109985,0
2013-08-21,1375.489990,1379.020020,1375.489990,1379.020020,1379.020020,0
2013-08-22,1397.540039,1397.540039,1394.520020,1396.530029,1396.530029,0
2013-08-23,1392.420044,1395.099976,1391.949951,1395.099976,1395.099976,0
2013-08-26,1387.209961,1387.209961,1385.170044,1386.630005,1386.630005,0
2013-08-27,1374.270020,1374.270020,1372.020020,1372.020020,1372.020020,0
2013-08-28,1369.640015,1371.209961,1369.640015,1369.979980,1369.979980,0
2013-08-29,1372.020020,1372.709961,1371.619995,1372.709961,1372.709961,0
2013-08-30,1364.750000,1366.119995,1364.270020,1364.540039,1364.540039,0
2013-09-02,1366.989990,1368.520020,1366.989990,1368.520020,1368.520020,0
2013-09-03,1372.979980,1372.979980,1371.989990,1371.989990,1371.989990,0
2013-09-04,1375.660034,1375.949951,1373.290039,1373.619995,1373.619995,0
2013-09-05,1421.859985,1423.469971,1421.310059,1421.500000,1421.500000,0
2013-09-06,1423.400024,1423.400024,1421.449951,1421.449951,1421.449951,0
2013-09-09,1451.540039,1453.510010,1450.000000,1451.609985,1451.609985,0
2013-09-10,1452.520020,1453.310059,1452.260010,1453.310059,1453.310059,0
2013-09-11,1452.520020,1459.670044,1449.689941,1452.660034,1452.660034,0
2013-09-12,1450.660034,1451.890015,1450.109985,1451.369995,1451.369995,0
2013-09-13,1441.060059,1442.699951,1438.790039,1440.930054,1440.930054,0
2013-09-16,1470.709961,1474.020020,1470.369995,1471.989990,1471.989990,0
2013-09-17,1472.170044,1473.180054,1469.920044,1470.109985,1470.109985,0
2013-09-18,1464.349976,1475.109985,1463.800049,1475.109985,1475.109985,0
2013-09-19,1486.489990,1487.810059,1483.859985,1485.150024,1485.150024,0
2013-09-20,1476.689941,1477.849976,1475.219971,1477.849976,1477.849976,0
2013-09-23,1466.410034,1467.949951,1466.040039,1467.949951,1467.949951,0
2013-09-24,1464.719971,1465.780029,1463.550049,1465.780029,1465.780029,0
2013-09-25,1479.589966,1481.680054,1478.040039,1478.040039,1478.040039,0
2013-09-26,1483.989990,1483.989990,1483.699951,1483.699951,1483.699951,0
2013-09-27,1472.229980,1474.569946,1472.130005,1472.489990,1472.489990,0
2013-09-30,1462.819946,1464.189941,1462.819946,1463.130005,1463.130005,0
2013-10-01,1472.449951,1472.910034,1472.030029,1472.250000,1472.250000,0
2013-10-02,1454.530029,1457.239990,1453.439941,1456.969971,1456.969971,0
2013-10-03,1454.530029,1466.199951,1452.260010,1457.310059,1457.310059,0
2013-10-04,1474.449951,1474.550049,1472.959961,1472.959961,1472.959961,0
2013-10-07,1480.199951,1480.630005,1480.199951,1480.630005,1480.630005,0
2013-10-08,1503.439941,1503.839966,1501.540039,1501.540039,1501.540039,0
2013-10-09,1499.219971,1501.060059,1499.219971,1501.060059,1501.060059,0
2013-10-10,1516.800049,1518.760010,1516.800049,1518.760010,1518.760010,0
2013-10-11,1511.810059,1511.810059,1511.599976,1511.599976,1511.599976,0
2013-10-14,1510.199951,1511.229980,1510.010010,1510.579956,1510.579956,0
2013-10-15,1530.170044,1530.170044,1530.170044,1530.170044,1530.170044,0
2013-10-16,1531.569946,1533.839966,1529.319946,1533.800049,1533.800049,0
2013-10-17,1512.319946,1513.329956,1512.319946,1513.329956,1513.329956,0
2013-10-18,1535.219971,1538.140015,1535.209961,1538.140015,1538.140015,0
2013-10-21,1535.270020,1535.270020,1535.270020,1535.270020,1535.270020,0
2013-10-22,1526.400024,1526.400024,1526.400024,1526.400024,1526.400024,0
2013-10-23,1506.869995,1508.069946,1506.099976,1506.099976,1506.099976,0
2013-10-24,1501.939941,1501.939941,1501.939941,1501.939941,1501.939941,0
2013-10-25,1504.699951,1505.390015,1503.449951,1505.390015,1505.390015,0
2013-10-28,1511.510010,1511.510010,1511.510010,1511.510010,1511.510010,0
2013-10-29,1516.300049,1517.790039,1515.660034,1517.790039,1517.790039,0
2013-10-30,1516.000000,1516.000000,1514.060059,1514.060059,1514.060059,0
2013-10-31,1509.579956,1510.140015,1507.579956,1509.619995,1509.619995,0
2013-11-01,1515.150024,1515.150024,1515.150024,1515.150024,1515.150024,0
2013-11-05,1507.069946,1507.739990,1506.000000,1507.739990,1507.739990,0
2013-11-06,1499.949951,1501.890015,1499.949951,1501.890015,1501.890015,0
2013-11-07,1508.609985,1508.609985,1507.770020,1507.770020,1507.770020,0
2013-11-08,1488.890015,1489.849976,1488.890015,1489.319946,1489.319946,0
2013-11-11,1485.449951,1485.449951,1481.290039,1481.290039,1481.290039,0
2013-11-12,1485.449951,1499.979980,1481.290039,1498.469971,1498.469971,0
2013-11-13,1466.819946,1468.140015,1466.819946,1467.229980,1467.229980,0
2013-11-14,1489.400024,1491.099976,1489.400024,1491.099976,1491.099976,0
2013-11-15,1489.400024,1503.430054,1488.569946,1495.280029,1495.280029,0
2013-11-18,1510.719971,1513.099976,1509.819946,1511.729980,1511.729980,0
2013-11-19,1510.719971,1517.619995,1506.079956,1506.969971,1506.969971,0
2013-11-20,1506.619995,1506.619995,1506.619995,1506.619995,1506.619995,0
2013-11-21,1506.619995,1506.619995,1489.979980,1494.069946,1494.069946,0
2013-11-22,1504.209961,1504.209961,1504.209961,1504.209961,1504.209961,0
2013-11-25,1504.209961,1513.290039,1504.140015,1504.969971,1504.969971,0
2013-11-26,1484.599976,1484.599976,1484.579956,1484.579956,1484.579956,0
2013-11-27,1475.160034,1476.540039,1475.160034,1475.270020,1475.270020,0
2013-11-28,1480.079956,1484.020020,1480.079956,1484.020020,1484.020020,0
2013-11-29,1480.079956,1484.020020,1467.319946,1479.780029,1479.780029,0
2013-12-02,1473.560059,1473.560059,1473.560059,1473.560059,1473.560059,0
2013-12-03,1450.219971,1450.969971,1448.430054,1448.430054,1448.430054,0
2013-12-04,1437.770020,1439.359985,1437.489990,1439.359985,1439.359985,0
2013-12-05,1429.250000,1429.250000,1428.140015,1428.709961,1428.709961,0
2013-12-06,1448.670044,1448.670044,1448.670044,1448.670044,1448.670044,0
2013-12-09,1465.699951,1465.699951,1465.699951,1465.699951,1465.699951,0
2013-12-10,1464.140015,1465.930054,1464.140015,1465.930054,1465.930054,0
2013-12-11,1465.250000,1465.250000,1462.530029,1462.530029,1462.530029,0
2013-12-12,1449.739990,1449.739990,1449.739990,1449.739990,1449.739990,0
2013-12-13,1452.630005,1454.020020,1445.000000,1450.199951,1450.199951,0
2013-12-16,1469.569946,1473.020020,1468.219971,1472.760010,1472.760010,0
2013-12-17,1480.089966,1480.579956,1479.689941,1480.579956,1480.579956,0
2013-12-18,1488.209961,1490.859985,1485.479980,1490.859985,1490.859985,0
2013-12-19,1499.170044,1499.420044,1499.170044,1499.420044,1499.420044,0
2013-12-20,1497.310059,1497.310059,1495.219971,1496.349976,1496.349976,0
2013-12-23,1506.890015,1507.849976,1506.890015,1507.849976,1507.849976,0
2013-12-24,1506.410034,1508.189941,1506.410034,1508.189941,1508.189941,0
2013-12-25,null,null,null,null,null,null
2013-12-26,1501.829956,1501.829956,1501.829956,1501.829956,1501.829956,0
2013-12-27,1496.270020,1496.270020,1494.530029,1494.530029,1494.530029,0
2013-12-30,1504.140015,1504.329956,1503.390015,1503.390015,1503.390015,0
2014-01-06,1465.989990,1465.989990,1463.750000,1463.750000,1463.750000,0
2014-01-08,1462.670044,1462.670044,1462.670044,1462.670044,1462.670044,0
2014-01-09,1465.739990,1465.739990,1464.949951,1464.949951,1464.949951,0
2014-01-10,1469.189941,1469.390015,1469.189941,1469.390015,1469.390015,0
2014-01-13,1477.589966,1477.589966,1477.280029,1477.280029,1477.280029,0
2014-01-14,1469.760010,1471.060059,1469.760010,1471.060059,1471.060059,0
2014-01-15,1486.369995,1486.469971,1485.770020,1485.770020,1485.770020,0
2014-01-16,1480.630005,1480.630005,1480.430054,1480.430054,1480.430054,0
2014-01-17,1485.750000,1485.750000,1484.849976,1484.849976,1484.849976,0
2014-01-20,1495.920044,1495.939941,1495.920044,1495.939941,1495.939941,0
2014-01-21,1503.599976,1503.599976,1503.599976,1503.599976,1503.599976,0
2014-01-22,1498.729980,1498.729980,1498.729980,1498.729980,1498.729980,0
2014-01-23,1496.900024,1496.900024,1493.790039,1493.790039,1493.790039,0
2014-01-24,1494.180054,1494.180054,1491.689941,1492.719971,1492.719971,0
2014-01-27,1477.910034,1478.869995,1477.670044,1477.869995,1477.869995,0
2014-01-28,1468.349976,1470.829956,1468.339966,1470.829956,1470.829956,0
2014-01-29,1463.050049,1465.030029,1463.030029,1463.109985,1463.109985,0
2014-01-30,1463.599976,1463.599976,1463.599976,1463.599976,1463.599976,0
2014-01-31,1453.550049,1455.239990,1453.550049,1454.050049,1454.050049,0
2014-02-03,1442.520020,1442.520020,1439.520020,1440.900024,1440.900024,0
2014-02-04,1442.020020,1442.020020,1439.910034,1441.790039,1441.790039,0
2014-02-05,1442.020020,1460.729980,1437.630005,1456.000000,1456.000000,0
2014-02-06,1465.180054,1465.180054,1463.959961,1463.959961,1463.959961,0
2014-02-07,1478.219971,1478.219971,1478.219971,1478.219971,1478.219971,0
2014-02-10,1475.829956,1475.900024,1475.829956,1475.900024,1475.900024,0
2014-02-11,1475.829956,1488.939941,1473.300049,1483.430054,1483.430054,0
2014-02-12,1496.069946,1498.079956,1496.069946,1498.079956,1498.079956,0
2014-02-13,1478.770020,1478.770020,1478.770020,1478.770020,1478.770020,0
2014-02-14,1494.380005,1494.380005,1494.319946,1494.319946,1494.319946,0
2014-02-17,1494.380005,1515.280029,1494.319946,1507.489990,1507.489990,0
2014-02-18,1507.810059,1518.119995,1500.420044,1504.239990,1504.239990,0
2014-02-19,1504.020020,1507.920044,1482.030029,1485.599976,1485.599976,0
2014-02-20,1485.479980,1485.479980,1467.540039,1480.989990,1480.989990,0
2014-02-21,1481.849976,1492.339966,1481.849976,1487.640015,1487.640015,0
2014-02-24,1487.510010,1491.770020,1480.030029,1489.010010,1489.010010,0
2014-02-25,1489.589966,1495.130005,1472.439941,1478.640015,1478.640015,0
2014-02-26,1478.900024,1486.109985,1465.219971,1469.510010,1469.510010,0
2014-02-27,1469.930054,1476.260010,1431.619995,1448.699951,1448.699951,0
2014-02-28,1448.780029,1456.430054,1429.280029,1444.709961,1444.709961,0
2014-03-03,1438.020020,1438.020020,1261.839966,1288.810059,1288.810059,0
2014-03-04,1288.780029,1365.209961,1288.780029,1356.540039,1356.540039,0
2014-03-05,1356.270020,1364.030029,1330.670044,1351.109985,1351.109985,0
2014-03-06,1351.500000,1370.359985,1301.959961,1337.979980,1337.979980,0
2014-03-07,1337.500000,1359.180054,1322.099976,1339.359985,1339.359985,0
2014-03-11,1338.500000,1338.500000,1304.359985,1308.699951,1308.699951,0
2014-03-12,1307.079956,1307.079956,1271.760010,1274.209961,1274.209961,0
2014-03-13,1274.239990,1285.890015,1247.790039,1248.560059,1248.560059,0
2014-03-14,1248.290039,1248.290039,1182.890015,1237.430054,1237.430054,0
2014-03-17,1237.520020,1288.300049,1237.520020,1283.699951,1283.699951,0
2014-03-18,1285.530029,1340.150024,1278.819946,1335.859985,1335.859985,0
2014-03-19,1335.839966,1352.400024,1312.510010,1319.020020,1319.020020,0
2014-03-20,1316.670044,1325.449951,1302.729980,1320.500000,1320.500000,0
2014-03-21,1320.119995,1320.119995,1270.630005,1307.339966,1307.339966,0
2014-03-24,1307.339966,1332.930054,1297.880005,1297.910034,1297.910034,0
2014-03-25,1297.900024,1332.760010,1289.260010,1324.439941,1324.439941,0
2014-03-26,1324.510010,1359.859985,1324.510010,1349.390015,1349.390015,0
2014-03-27,1347.829956,1351.709961,1321.229980,1331.930054,1331.930054,0
2014-03-28,1333.010010,1353.829956,1330.540039,1344.119995,1344.119995,0
2014-03-31,1344.150024,1369.290039,1343.439941,1369.290039,1369.290039,0
2014-04-01,1369.319946,1378.530029,1359.619995,1375.729980,1375.729980,0
2014-04-02,1375.969971,1379.880005,1358.459961,1373.329956,1373.329956,0
2014-04-03,1373.569946,1382.050049,1360.489990,1366.040039,1366.040039,0
2014-04-04,1366.430054,1388.000000,1361.630005,1382.410034,1382.410034,0
2014-04-07,1380.150024,1380.150024,1334.930054,1349.790039,1349.790039,0
2014-04-08,1349.849976,1352.329956,1334.670044,1352.329956,1352.329956,0
2014-04-09,1353.180054,1355.770020,1337.979980,1348.849976,1348.849976,0
2014-04-10,1348.770020,1367.709961,1348.300049,1367.709961,1367.709961,0
2014-04-11,1367.650024,1371.069946,1346.180054,1362.400024,1362.400024,0
2014-04-14,1362.040039,1362.040039,1337.000000,1344.859985,1344.859985,0
2014-04-15,1344.180054,1347.829956,1308.930054,1311.010010,1311.010010,0
2014-04-16,1310.979980,1326.199951,1300.760010,1322.599976,1322.599976,0
2014-04-17,1322.670044,1336.219971,1311.010010,1329.670044,1329.670044,0
2014-04-18,null,null,null,null,null,null
2014-04-21,1356.479980,1359.150024,1342.479980,1345.040039,1345.040039,0
2014-04-22,1345.000000,1345.020020,1327.069946,1335.619995,1335.619995,0
2014-04-23,1335.650024,1335.650024,1324.219971,1329.109985,1329.109985,0
2014-04-24,1329.099976,1334.089966,1289.880005,1300.540039,1300.540039,0
2014-04-25,1300.530029,1300.530029,1277.939941,1280.119995,1280.119995,0
2014-04-28,1278.119995,1302.079956,1260.430054,1299.130005,1299.130005,0
2014-04-29,1300.829956,1318.329956,1298.719971,1304.780029,1304.780029,0
2014-04-30,1304.760010,1309.489990,1296.239990,1306.010010,1306.010010,0
2014-05-05,1304.930054,1306.439941,1289.800049,1298.290039,1298.290039,0
2014-05-06,1299.069946,1321.420044,1299.069946,1318.569946,1318.569946,0
2014-05-07,1316.739990,1379.420044,1312.719971,1363.479980,1363.479980,0
2014-05-08,1364.290039,1383.760010,1355.339966,1371.420044,1371.420044,0
2014-05-12,1372.089966,1383.869995,1363.040039,1375.310059,1375.310059,0
2014-05-13,1375.560059,1395.189941,1375.560059,1385.290039,1385.290039,0
2014-05-14,1385.270020,1389.109985,1378.390015,1389.109985,1389.109985,0
2014-05-15,1388.680054,1399.489990,1381.199951,1381.989990,1381.989990,0
2014-05-16,1381.439941,1392.300049,1374.290039,1392.300049,1392.300049,0
2014-05-19,1392.510010,1418.869995,1392.510010,1413.849976,1413.849976,0
2014-05-20,1413.859985,1425.989990,1406.869995,1425.579956,1425.579956,0
2014-05-21,1425.569946,1441.869995,1415.500000,1439.900024,1439.900024,0
2014-05-22,1440.790039,1446.300049,1420.489990,1430.540039,1430.540039,0
2014-05-23,1430.540039,1440.800049,1422.079956,1438.979980,1438.979980,0
2014-05-26,1439.150024,1456.660034,1438.339966,1449.359985,1449.359985,0
2014-05-27,1449.380005,1449.569946,1410.089966,1417.319946,1417.319946,0
2014-05-28,1417.380005,1429.800049,1408.869995,1425.949951,1425.949951,0
2014-05-29,1426.689941,1449.589966,1426.689941,1447.390015,1447.390015,0
2014-05-30,1447.760010,1450.760010,1432.030029,1432.030029,1432.030029,0
2014-06-02,1432.670044,1475.000000,1432.670044,1464.469971,1464.469971,0
2014-06-03,1463.619995,1472.829956,1449.829956,1472.829956,1472.829956,0
2014-06-04,1472.060059,1482.630005,1466.079956,1475.790039,1475.790039,0
2014-06-05,1476.060059,1483.839966,1465.900024,1470.699951,1470.699951,0
2014-06-06,1470.729980,1486.589966,1457.729980,1484.939941,1484.939941,0
2014-06-09,1485.270020,1497.900024,1484.270020,1485.390015,1485.390015,0
2014-06-10,1485.239990,1490.810059,1475.979980,1490.810059,1490.810059,0
2014-06-11,1490.800049,1501.180054,1487.449951,1501.180054,1501.180054,0
2014-06-16,1501.170044,1501.170044,1467.369995,1493.930054,1493.930054,0
2014-06-17,1494.079956,1501.589966,1479.979980,1486.380005,1486.380005,0
2014-06-18,1486.469971,1500.369995,1484.520020,1494.280029,1494.280029,0
2014-06-19,1494.989990,1508.949951,1493.859985,1495.089966,1495.089966,0
2014-06-20,1494.869995,1495.930054,1481.250000,1486.300049,1486.300049,0
2014-06-23,1486.329956,1498.869995,1478.630005,1486.300049,1486.300049,0
2014-06-24,1487.099976,1519.040039,1487.099976,1518.829956,1518.829956,0
2014-06-25,1517.619995,1517.619995,1479.310059,1481.949951,1481.949951,0
2014-06-26,1482.130005,1489.680054,1465.250000,1473.180054,1473.180054,0
2014-06-27,1473.310059,1481.150024,1467.989990,1477.319946,1477.319946,0
2014-06-30,1477.290039,1478.410034,1460.420044,1476.380005,1476.380005,0
2014-07-01,1476.280029,1483.229980,1461.530029,1482.920044,1482.920044,0
2014-07-02,1482.910034,1514.329956,1482.849976,1514.329956,1514.329956,0
2014-07-03,1514.660034,1522.140015,1510.689941,1514.469971,1514.469971,0
2014-07-04,1515.530029,1516.329956,1485.599976,1489.530029,1489.530029,0
2014-07-07,1489.550049,1518.040039,1484.319946,1513.719971,1513.719971,0
2014-07-08,1513.760010,1531.989990,1512.739990,1516.750000,1516.750000,0
2014-07-09,1516.290039,1518.439941,1496.979980,1513.380005,1513.380005,0
2014-07-10,1513.369995,1521.859985,1480.349976,1494.920044,1494.920044,0
2014-07-11,1495.010010,1502.189941,1488.910034,1499.819946,1499.819946,0
2014-07-14,1500.290039,1502.670044,1482.800049,1483.410034,1483.410034,0
2014-07-15,1482.229980,1487.410034,1472.020020,1475.770020,1475.770020,0
2014-07-16,1475.680054,1482.579956,1459.339966,1474.719971,1474.719971,0
2014-07-17,1470.829956,1470.829956,1429.079956,1440.630005,1440.630005,0
2014-07-18,1440.540039,1440.540039,1410.750000,1422.530029,1422.530029,0
2014-07-21,1422.530029,1424.170044,1384.500000,1384.500000,1384.500000,0
2014-07-22,1386.140015,1414.160034,1386.140015,1405.969971,1405.969971,0
2014-07-23,1406.500000,1421.560059,1395.810059,1406.579956,1406.579956,0
2014-07-24,1405.579956,1410.670044,1394.050049,1408.800049,1408.800049,0
2014-07-25,1408.189941,1408.189941,1386.180054,1388.410034,1388.410034,0
2014-07-28,1387.119995,1387.119995,1357.099976,1361.939941,1361.939941,0
2014-07-29,1361.219971,1380.239990,1356.640015,1369.829956,1369.829956,0
2014-07-30,1368.719971,1403.550049,1359.780029,1382.140015,1382.140015,0
2014-07-31,1383.040039,1399.079956,1377.359985,1379.609985,1379.609985,0
2014-08-01,1378.030029,1378.079956,1358.150024,1374.829956,1374.829956,0
2014-08-04,1375.729980,1386.400024,1365.030029,1378.979980,1378.979980,0
2014-08-05,1379.500000,1383.280029,1356.209961,1357.890015,1357.890015,0
2014-08-06,1357.329956,1362.170044,1333.510010,1334.660034,1334.660034,0
2014-08-07,1333.390015,1339.760010,1306.869995,1333.530029,1333.530029,0
2014-08-08,1332.260010,1360.430054,1329.180054,1348.209961,1348.209961,0
